height,radii list,wavelength,transmission,reflection
8.0,"[1.215, 1.215, 1.215, 1.215]",3.0,0.7294393108889868,0.2705606891110052
8.0,"[1.215, 1.215, 1.215, 1.215]",3.051282051282051,0.7081166261853538,0.2918833738146523
8.0,"[1.215, 1.215, 1.215, 1.215]",3.1025641025641026,0.7056723759803253,0.2943276240196752
8.0,"[1.215, 1.215, 1.215, 1.215]",3.1538461538461537,0.7259611416244975,0.2740388583754956
8.0,"[1.215, 1.215, 1.215, 1.215]",3.2051282051282053,0.7429495805825651,0.25705041941743567
8.0,"[1.215, 1.215, 1.215, 1.215]",3.2564102564102564,0.7742289396335791,0.22577106036642078
8.0,"[1.215, 1.215, 1.215, 1.215]",3.3076923076923075,0.7995914867551148,0.20040851324488365
8.0,"[1.215, 1.215, 1.215, 1.215]",3.358974358974359,0.8106176520371214,0.18938234796287734
8.0,"[1.215, 1.215, 1.215, 1.215]",3.41025641025641,0.8044359522570728,0.19556404774292957
8.0,"[1.215, 1.215, 1.215, 1.215]",3.4615384615384617,0.7847206899503847,0.21527931004961476
8.0,"[1.215, 1.215, 1.215, 1.215]",3.5128205128205128,0.7588238928784738,0.241176107121532
8.0,"[1.215, 1.215, 1.215, 1.215]",3.564102564102564,0.7339519159083694,0.2660480840916299
8.0,"[1.215, 1.215, 1.215, 1.215]",3.6153846153846154,0.7150767092046665,0.28492329079533796
8.0,"[1.215, 1.215, 1.215, 1.215]",3.6666666666666665,0.704721546614563,0.2952784533854497
8.0,"[1.215, 1.215, 1.215, 1.215]",3.717948717948718,0.7035469853473254,0.29645301465267465
8.0,"[1.215, 1.215, 1.215, 1.215]",3.769230769230769,0.7109402267368714,0.2890597732631454
8.0,"[1.215, 1.215, 1.215, 1.215]",3.8205128205128203,0.7253598857765289,0.2746401142234685
8.0,"[1.215, 1.215, 1.215, 1.215]",3.871794871794872,0.7444972460683045,0.25550275393169
8.0,"[1.215, 1.215, 1.215, 1.215]",3.923076923076923,0.7654210968433998,0.2345789031566031
8.0,"[1.215, 1.215, 1.215, 1.215]",3.9743589743589745,0.7848699766656831,0.215130023334316
8.0,"[1.215, 1.215, 1.215, 1.215]",4.0256410256410255,0.7997631903814983,0.20023680961850013
8.0,"[1.215, 1.215, 1.215, 1.215]",4.076923076923077,0.8078335525627109,0.1921664474372876
8.0,"[1.215, 1.215, 1.215, 1.215]",4.128205128205128,0.8081316553844741,0.19186834461552704
8.0,"[1.215, 1.215, 1.215, 1.215]",4.17948717948718,0.8011513520864348,0.19884864791356507
8.0,"[1.215, 1.215, 1.215, 1.215]",4.230769230769231,0.7885399575849579,0.21146004241504263
8.0,"[1.215, 1.215, 1.215, 1.215]",4.282051282051282,0.7725233106872201,0.22747668931278217
8.0,"[1.215, 1.215, 1.215, 1.215]",4.333333333333333,0.7553622699440349,0.24463773005596584
8.0,"[1.215, 1.215, 1.215, 1.215]",4.384615384615385,0.7389778236775201,0.26102217632248037
8.0,"[1.215, 1.215, 1.215, 1.215]",4.435897435897436,0.7247923297098927,0.27520767029010473
8.0,"[1.215, 1.215, 1.215, 1.215]",4.487179487179487,0.7137280491823542,0.28627195081764484
8.0,"[1.215, 1.215, 1.215, 1.215]",4.538461538461538,0.7062842926588141,0.29371570734118324
8.0,"[1.215, 1.215, 1.215, 1.215]",4.589743589743589,0.7026337442325336,0.2973662557674663
8.0,"[1.215, 1.215, 1.215, 1.215]",4.6410256410256405,0.7027036556179229,0.2972963443820767
8.0,"[1.215, 1.215, 1.215, 1.215]",4.6923076923076925,0.7062458454351436,0.29375415456486825
8.0,"[1.215, 1.215, 1.215, 1.215]",4.743589743589744,0.7128656645946484,0.287134335405353
8.0,"[1.215, 1.215, 1.215, 1.215]",4.794871794871795,0.7220492539945879,0.27795074600541286
8.0,"[1.215, 1.215, 1.215, 1.215]",4.846153846153846,0.7331809833236214,0.26681901667637925
8.0,"[1.215, 1.215, 1.215, 1.215]",4.897435897435898,0.7455607524376148,0.2544392475623845
8.0,"[1.215, 1.215, 1.215, 1.215]",4.948717948717949,0.7584286804290749,0.24157131957092606
8.0,"[1.215, 1.215, 1.215, 1.215]",5.0,0.7710008717378622,0.22899912826213653
