height,radii list,wavelength,transmission,reflection
9.0,"[1.215, 1.215, 1.215, 1.215]",3.0,0.7108550289857885,0.28914497101420616
9.0,"[1.215, 1.215, 1.215, 1.215]",3.051282051282051,0.7423950552781876,0.25760494472181056
9.0,"[1.215, 1.215, 1.215, 1.215]",3.1025641025641026,0.7667074837387539,0.23329251626124556
9.0,"[1.215, 1.215, 1.215, 1.215]",3.1538461538461537,0.7975794737170923,0.20242052628290635
9.0,"[1.215, 1.215, 1.215, 1.215]",3.2051282051282053,0.8099419131830656,0.19005808681693762
9.0,"[1.215, 1.215, 1.215, 1.215]",3.2564102564102564,0.7982306442164971,0.20176935578350233
9.0,"[1.215, 1.215, 1.215, 1.215]",3.3076923076923075,0.7690455818698573,0.23095441813013784
9.0,"[1.215, 1.215, 1.215, 1.215]",3.358974358974359,0.736918871776064,0.2630811282239355
9.0,"[1.215, 1.215, 1.215, 1.215]",3.41025641025641,0.7131372216727396,0.28686277832726986
9.0,"[1.215, 1.215, 1.215, 1.215]",3.4615384615384617,0.7031662405984644,0.29683375940153545
9.0,"[1.215, 1.215, 1.215, 1.215]",3.5128205128205128,0.7079244676105791,0.2920755323894197
9.0,"[1.215, 1.215, 1.215, 1.215]",3.564102564102564,0.7252767151588081,0.2747232848411922
9.0,"[1.215, 1.215, 1.215, 1.215]",3.6153846153846154,0.7507170540926507,0.2492829459073494
9.0,"[1.215, 1.215, 1.215, 1.215]",3.6666666666666665,0.7778105308480519,0.22218946915194737
9.0,"[1.215, 1.215, 1.215, 1.215]",3.717948717948718,0.7993354829399979,0.20066451706000238
9.0,"[1.215, 1.215, 1.215, 1.215]",3.769230769230769,0.8094630121423186,0.19053698785768694
9.0,"[1.215, 1.215, 1.215, 1.215]",3.8205128205128203,0.8059858658454618,0.19401413415453014
9.0,"[1.215, 1.215, 1.215, 1.215]",3.871794871794872,0.79094101790021,0.20905898209979312
9.0,"[1.215, 1.215, 1.215, 1.215]",3.923076923076923,0.7691601010710857,0.23083989892891268
9.0,"[1.215, 1.215, 1.215, 1.215]",3.9743589743589745,0.7460118237509252,0.2539881762490742
9.0,"[1.215, 1.215, 1.215, 1.215]",4.0256410256410255,0.7258022444417492,0.27419775555825127
9.0,"[1.215, 1.215, 1.215, 1.215]",4.076923076923077,0.711251940086454,0.2887480599135477
9.0,"[1.215, 1.215, 1.215, 1.215]",4.128205128205128,0.7036618440519771,0.29633815594803
9.0,"[1.215, 1.215, 1.215, 1.215]",4.17948717948718,0.7032782037953995,0.29672179620459926
9.0,"[1.215, 1.215, 1.215, 1.215]",4.230769230769231,0.7096113075234721,0.29038869247652754
9.0,"[1.215, 1.215, 1.215, 1.215]",4.282051282051282,0.7215936881298599,0.2784063118701327
9.0,"[1.215, 1.215, 1.215, 1.215]",4.333333333333333,0.7376787252423251,0.26232127475767014
9.0,"[1.215, 1.215, 1.215, 1.215]",4.384615384615385,0.7559111806217207,0.24408881937827945
9.0,"[1.215, 1.215, 1.215, 1.215]",4.435897435897436,0.7740596841718205,0.2259403158281776
9.0,"[1.215, 1.215, 1.215, 1.215]",4.487179487179487,0.789856130560077,0.21014386943992178
9.0,"[1.215, 1.215, 1.215, 1.215]",4.538461538461538,0.8013291298220273,0.19867087017797286
9.0,"[1.215, 1.215, 1.215, 1.215]",4.589743589743589,0.8071472100523563,0.19285278994764335
9.0,"[1.215, 1.215, 1.215, 1.215]",4.6410256410256405,0.8068455066691019,0.19315449333089665
9.0,"[1.215, 1.215, 1.215, 1.215]",4.6923076923076925,0.8008559627901123,0.19914403720988982
9.0,"[1.215, 1.215, 1.215, 1.215]",4.743589743589744,0.7903112967139572,0.20968870328604372
9.0,"[1.215, 1.215, 1.215, 1.215]",4.794871794871795,0.7767379539129861,0.22326204608701464
9.0,"[1.215, 1.215, 1.215, 1.215]",4.846153846153846,0.7617409458317448,0.23825905416825544
9.0,"[1.215, 1.215, 1.215, 1.215]",4.897435897435898,0.7467679072962914,0.2532320927037104
9.0,"[1.215, 1.215, 1.215, 1.215]",4.948717948717949,0.7329817359593914,0.2670182640405974
9.0,"[1.215, 1.215, 1.215, 1.215]",5.0,0.7212256337600302,0.27877436623996804
