height,radii list,wavelength,transmission,reflection
5.0,"[0.375, 0.855, 0.135, 0.135]",3.0,0.7366997031914119,0.26330029681010064
5.0,"[0.375, 0.855, 0.135, 0.135]",3.051282051282051,0.7333266013911094,0.26667339860833666
5.0,"[0.375, 0.855, 0.135, 0.135]",3.1025641025641026,0.7282931624459983,0.27170683755400604
5.0,"[0.375, 0.855, 0.135, 0.135]",3.1538461538461537,0.7224045289371749,0.27759547106283605
5.0,"[0.375, 0.855, 0.135, 0.135]",3.2051282051282053,0.7163889833412643,0.2836110166587288
5.0,"[0.375, 0.855, 0.135, 0.135]",3.2564102564102564,0.7108562057099508,0.2891437942900439
5.0,"[0.375, 0.855, 0.135, 0.135]",3.3076923076923075,0.7062982432826758,0.29370175671732546
5.0,"[0.375, 0.855, 0.135, 0.135]",3.358974358974359,0.7031038143143001,0.2968961856865546
5.0,"[0.375, 0.855, 0.135, 0.135]",3.41025641025641,0.7015496135445218,0.2984503864554722
5.0,"[0.375, 0.855, 0.135, 0.135]",3.4615384615384617,0.7017281906675982,0.2982718093323917
5.0,"[0.375, 0.855, 0.135, 0.135]",3.5128205128205128,0.7034370155088007,0.29656298449319357
5.0,"[0.375, 0.855, 0.135, 0.135]",3.564102564102564,0.7061684031057985,0.29383159689665306
5.0,"[0.375, 0.855, 0.135, 0.135]",3.6153846153846154,0.7093069288137616,0.2906930711862135
5.0,"[0.375, 0.855, 0.135, 0.135]",3.6666666666666665,0.7123686771364951,0.2876313228635052
5.0,"[0.375, 0.855, 0.135, 0.135]",3.717948717948718,0.7150754244193396,0.28492457558066026
5.0,"[0.375, 0.855, 0.135, 0.135]",3.769230769230769,0.7172474736542376,0.2827525263457622
5.0,"[0.375, 0.855, 0.135, 0.135]",3.8205128205128203,0.7176676581793243,0.28233234182067457
5.0,"[0.375, 0.855, 0.135, 0.135]",3.871794871794872,0.723639539680161,0.27636046031984085
5.0,"[0.375, 0.855, 0.135, 0.135]",3.923076923076923,0.7243066151250268,0.275693384874976
5.0,"[0.375, 0.855, 0.135, 0.135]",3.9743589743589745,0.7249587067111487,0.27504129328736193
5.0,"[0.375, 0.855, 0.135, 0.135]",4.0256410256410255,0.725185746368249,0.27481425363174933
5.0,"[0.375, 0.855, 0.135, 0.135]",4.076923076923077,0.724956302589132,0.2750436974107605
5.0,"[0.375, 0.855, 0.135, 0.135]",4.128205128205128,0.7242979982360134,0.27570200176398524
5.0,"[0.375, 0.855, 0.135, 0.135]",4.17948717948718,0.7232620071591195,0.27673799284074724
5.0,"[0.375, 0.855, 0.135, 0.135]",4.230769230769231,0.7219143888859783,0.27808561111402047
5.0,"[0.375, 0.855, 0.135, 0.135]",4.282051282051282,0.7203313550493105,0.2796686449506876
5.0,"[0.375, 0.855, 0.135, 0.135]",4.333333333333333,0.7185953786801915,0.2814046213181437
5.0,"[0.375, 0.855, 0.135, 0.135]",4.384615384615385,0.716789802711201,0.2832101972899475
5.0,"[0.375, 0.855, 0.135, 0.135]",4.435897435897436,0.7149929089101387,0.28500709109313466
5.0,"[0.375, 0.855, 0.135, 0.135]",4.487179487179487,0.7132709851778398,0.28672901482216007
5.0,"[0.375, 0.855, 0.135, 0.135]",4.538461538461538,0.7116735499480092,0.28832645005198915
5.0,"[0.375, 0.855, 0.135, 0.135]",4.589743589743589,0.7102301769083833,0.28976982309161947
5.0,"[0.375, 0.855, 0.135, 0.135]",4.6410256410256405,0.7089503667194604,0.29104963328055067
5.0,"[0.375, 0.855, 0.135, 0.135]",4.6923076923076925,0.7078271354999902,0.29217286450000496
5.0,"[0.375, 0.855, 0.135, 0.135]",4.743589743589744,0.7068406066076499,0.2931593933923537
5.0,"[0.375, 0.855, 0.135, 0.135]",4.794871794871795,0.7059632033822555,0.2940367966177792
5.0,"[0.375, 0.855, 0.135, 0.135]",4.846153846153846,0.7051638000003296,0.294836199999757
5.0,"[0.375, 0.855, 0.135, 0.135]",4.897435897435898,0.7044105762286558,0.2955894237713442
5.0,"[0.375, 0.855, 0.135, 0.135]",4.948717948717949,0.7036723704692328,0.2963276295295343
5.0,"[0.375, 0.855, 0.135, 0.135]",5.0,0.7029185179818416,0.29708148201820234
