height,radii list,wavelength,transmission,reflection
7.0,"[0.135, 0.735, 0.855, 0.135]",3.0,0.7093858104448592,0.2906141895550573
7.0,"[0.135, 0.735, 0.855, 0.135]",3.051282051282051,0.7180563805279763,0.281943619472223
7.0,"[0.135, 0.735, 0.855, 0.135]",3.1025641025641026,0.7270705454630927,0.2729294545368929
7.0,"[0.135, 0.735, 0.855, 0.135]",3.1538461538461537,0.7331728674055895,0.2668271325944048
7.0,"[0.135, 0.735, 0.855, 0.135]",3.2051282051282053,0.7349946843359055,0.2650053156640806
7.0,"[0.135, 0.735, 0.855, 0.135]",3.2564102564102564,0.7324368025620377,0.2675631974379668
7.0,"[0.135, 0.735, 0.855, 0.135]",3.3076923076923075,0.7264716631052777,0.27352833689475536
7.0,"[0.135, 0.735, 0.855, 0.135]",3.358974358974359,0.7193359732668139,0.2806640267331249
7.0,"[0.135, 0.735, 0.855, 0.135]",3.41025641025641,0.7134731839010301,0.2865268160988394
7.0,"[0.135, 0.735, 0.855, 0.135]",3.4615384615384617,0.7095727200205882,0.2904272799794056
7.0,"[0.135, 0.735, 0.855, 0.135]",3.5128205128205128,0.7066859573211601,0.29331404267984373
7.0,"[0.135, 0.735, 0.855, 0.135]",3.564102564102564,0.7036258129099996,0.2963741870899992
7.0,"[0.135, 0.735, 0.855, 0.135]",3.6153846153846154,0.6995671478676339,0.3004328521323644
7.0,"[0.135, 0.735, 0.855, 0.135]",3.6666666666666665,0.694706558847704,0.3052934411523753
7.0,"[0.135, 0.735, 0.855, 0.135]",3.717948717948718,0.6942018839734114,0.3057981160266102
7.0,"[0.135, 0.735, 0.855, 0.135]",3.769230769230769,0.7052716653791404,0.29472833462086795
7.0,"[0.135, 0.735, 0.855, 0.135]",3.8205128205128203,0.7215455041193805,0.2784544958806147
7.0,"[0.135, 0.735, 0.855, 0.135]",3.871794871794872,0.7209396777569101,0.2790603222430921
7.0,"[0.135, 0.735, 0.855, 0.135]",3.923076923076923,0.733513987546858,0.2664860124531701
7.0,"[0.135, 0.735, 0.855, 0.135]",3.9743589743589745,0.7279754525980147,0.27202454740206916
7.0,"[0.135, 0.735, 0.855, 0.135]",4.0256410256410255,0.7293935198908583,0.2706064801092067
7.0,"[0.135, 0.735, 0.855, 0.135]",4.076923076923077,0.7305324575885623,0.26946754241140053
7.0,"[0.135, 0.735, 0.855, 0.135]",4.128205128205128,0.7308304071060985,0.2691695928939597
7.0,"[0.135, 0.735, 0.855, 0.135]",4.17948717948718,0.730199600162496,0.2698003998374991
7.0,"[0.135, 0.735, 0.855, 0.135]",4.230769230769231,0.7287015978786762,0.27129840212132295
7.0,"[0.135, 0.735, 0.855, 0.135]",4.282051282051282,0.7264765377605588,0.27352346223942153
7.0,"[0.135, 0.735, 0.855, 0.135]",4.333333333333333,0.723707755886894,0.27629224411310166
7.0,"[0.135, 0.735, 0.855, 0.135]",4.384615384615385,0.720596044976351,0.2794039550236397
7.0,"[0.135, 0.735, 0.855, 0.135]",4.435897435897436,0.7173401363436185,0.2826598636563608
7.0,"[0.135, 0.735, 0.855, 0.135]",4.487179487179487,0.7141224732674736,0.28587752673252426
7.0,"[0.135, 0.735, 0.855, 0.135]",4.538461538461538,0.7111001438412259,0.2888998561587723
7.0,"[0.135, 0.735, 0.855, 0.135]",4.589743589743589,0.7084000954283574,0.2915999045716424
7.0,"[0.135, 0.735, 0.855, 0.135]",4.6410256410256405,0.7061172211520745,0.29388277884787684
7.0,"[0.135, 0.735, 0.855, 0.135]",4.6923076923076925,0.7043160501055569,0.29568394989435115
7.0,"[0.135, 0.735, 0.855, 0.135]",4.743589743589744,0.7030327951719744,0.29696720482802413
7.0,"[0.135, 0.735, 0.855, 0.135]",4.794871794871795,0.7022796523238489,0.29772034767619976
7.0,"[0.135, 0.735, 0.855, 0.135]",4.846153846153846,0.7020495006118433,0.2979504993881499
7.0,"[0.135, 0.735, 0.855, 0.135]",4.897435897435898,0.7023205569447789,0.29767944305517785
7.0,"[0.135, 0.735, 0.855, 0.135]",4.948717948717949,0.7030595342265394,0.2969404657735109
7.0,"[0.135, 0.735, 0.855, 0.135]",5.0,0.7042212645640673,0.29577873543593386
