height,radii list,wavelength,transmission,reflection
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",3.0,0.728005798987166,0.2719942010128307
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",3.051282051282051,0.7087375089720295,0.29126249102788304
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",3.1025641025641026,0.7052062035616,0.29479379643839587
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",3.1538461538461537,0.7184280374562045,0.2815719625441702
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",3.2051282051282053,0.7438905651604651,0.2561094348395359
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",3.2564102564102564,0.7698762310533934,0.23012376894659975
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",3.3076923076923075,0.7830411664677057,0.21695883353231538
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",3.358974358974359,0.7774250496761914,0.22257495032380784
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",3.41025641025641,0.7572162360497146,0.24278376395028764
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",3.4615384615384617,0.7328203659033301,0.26717963409667483
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",3.5128205128205128,0.7151488498067575,0.2848511501932397
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",3.564102564102564,0.7090659651490133,0.29093403485101066
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",3.6153846153846154,0.7139731289338971,0.28602687106606983
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",3.6666666666666665,0.7264038681804353,0.2735961318195814
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",3.717948717948718,0.7423604704909186,0.25763952950908764
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",3.769230769230769,0.7589002388011952,0.2410997611988002
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",3.8205128205128203,0.7761754428096619,0.22382455719037542
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",3.871794871794872,0.783107028517407,0.21689297148260278
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",3.923076923076923,0.7843062098988435,0.21569379010119133
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",3.9743589743589745,0.7721489866970095,0.22785101330298835
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",4.0256410256410255,0.7588085353220732,0.241191464677922
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",4.076923076923077,0.738825215282491,0.2611747847175073
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",4.128205128205128,0.72139560578879,0.2786043942112082
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",4.17948717948718,0.7100392821660709,0.28996071783391564
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",4.230769230769231,0.7033287638822394,0.29667123611776186
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",4.282051282051282,0.7020522309818908,0.2979477690181023
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",4.333333333333333,0.7058055801727361,0.2941944198272619
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",4.384615384615385,0.7138225303890839,0.2861774696109349
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",4.435897435897436,0.7249231329818162,0.2750768670181823
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",4.487179487179487,0.7376062386431291,0.26239376135686765
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",4.538461538461538,0.7502520338656873,0.24974796613431158
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",4.589743589743589,0.7613635335870413,0.23863646641302538
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",4.6410256410256405,0.7697355682137436,0.2302644317862521
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",4.6923076923076925,0.7745586072272662,0.22544139277274908
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",4.743589743589744,0.7754773599608972,0.22452264003911834
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",4.794871794871795,0.7726054834270625,0.2273945165729236
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",4.846153846153846,0.7664668639309637,0.23353313606905735
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",4.897435897435898,0.7578839615451598,0.2421160384548566
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",4.948717948717949,0.7478714286660433,0.2521285713339643
9.65048,"[0.17755, 1.12824, 1.215, 1.00266]",5.0,0.7375582019130421,0.26244179808696444
