height,radii list,wavelength,transmission,reflection
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",3.0,0.736179097392856,0.2638209026071395
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",3.051282051282051,0.7347496742426309,0.2652503257573635
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",3.1025641025641026,0.745145272109224,0.25485472789078173
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",3.1538461538461537,0.7618616640852617,0.23813833591474023
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",3.2051282051282053,0.7760239001374489,0.22397609986255013
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",3.2564102564102564,0.7796755449271768,0.2203244550728189
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",3.3076923076923075,0.7712604727664594,0.22873952723352267
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",3.358974358974359,0.75567726704605,0.24432273295393736
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",3.41025641025641,0.7397929559799493,0.26020704402002065
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",3.4615384615384617,0.7290383350242082,0.27096166497588525
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",3.5128205128205128,0.7256711245404837,0.27432887545951623
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",3.564102564102564,0.7289933530651077,0.2710066469348949
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",3.6153846153846154,0.7369365715219807,0.26306342847801495
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",3.6666666666666665,0.747107887554351,0.2528921124456419
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",3.717948717948718,0.7579307223787314,0.2420692776212671
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",3.769230769230769,0.7656002095839787,0.23439979041592365
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",3.8205128205128203,0.7675451700188823,0.2324548299811114
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",3.871794871794872,0.7652285059944554,0.23477149400554106
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",3.923076923076923,0.7520838771222552,0.2479161228778208
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",3.9743589743589745,0.7395744926689605,0.26042550733103986
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",4.0256410256410255,0.7304963318329204,0.26950366816709637
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",4.076923076923077,0.7178427536247264,0.28215724637533623
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",4.128205128205128,0.7106401325358311,0.28935986746413245
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",4.17948717948718,0.7069442025999061,0.2930557974001093
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",4.230769230769231,0.7070844698169895,0.2929155301830233
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",4.282051282051282,0.7109854354290942,0.2890145645709458
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",4.333333333333333,0.7179756433825012,0.28202435661749964
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",4.384615384615385,0.7267636789943099,0.2732363210057122
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",4.435897435897436,0.7357874764400464,0.2642125235599527
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",4.487179487179487,0.743658125161033,0.2563418748389665
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",4.538461538461538,0.7493928293202942,0.25060717067970545
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",4.589743589743589,0.7524317406941962,0.24756825930579676
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",4.6410256410256405,0.7525752030711241,0.24742479692886232
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",4.6923076923076925,0.7499162265302647,0.2500837734697387
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",4.743589743589744,0.744790827230641,0.2552091727693568
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",4.794871794871795,0.7377859527107834,0.26221404728921743
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",4.846153846153846,0.7298063993055084,0.27019360069450266
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",4.897435897435898,0.7220106323691668,0.2779893676308437
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",4.948717948717949,0.7153655788195529,0.28463442118044696
9.74215,"[0.64229, 0.59363, 1.215, 0.48754]",5.0,0.7102073526190156,0.2897926473809829
