height,radii list,wavelength,transmission,reflection
6.0,"[0.375, 0.855, 1.095, 0.375]",3.0,0.7551972330923701,0.2448027669076349
6.0,"[0.375, 0.855, 1.095, 0.375]",3.051282051282051,0.7420984807468871,0.2579015192530968
6.0,"[0.375, 0.855, 1.095, 0.375]",3.1025641025641026,0.7292715185031886,0.270728481496808
6.0,"[0.375, 0.855, 1.095, 0.375]",3.1538461538461537,0.7186412765744911,0.28135872342551327
6.0,"[0.375, 0.855, 1.095, 0.375]",3.2051282051282053,0.7118914737966785,0.2881085262033196
6.0,"[0.375, 0.855, 1.095, 0.375]",3.2564102564102564,0.7103854692995614,0.2896145307004514
6.0,"[0.375, 0.855, 1.095, 0.375]",3.3076923076923075,0.7143134028457115,0.28568659715429107
6.0,"[0.375, 0.855, 1.095, 0.375]",3.358974358974359,0.7221179772724243,0.2778820227275785
6.0,"[0.375, 0.855, 1.095, 0.375]",3.41025641025641,0.7313400487824769,0.26865995121751995
6.0,"[0.375, 0.855, 1.095, 0.375]",3.4615384615384617,0.7398644780638658,0.2601355219361353
6.0,"[0.375, 0.855, 1.095, 0.375]",3.5128205128205128,0.746353544407993,0.2536464555920193
6.0,"[0.375, 0.855, 1.095, 0.375]",3.564102564102564,0.7500548622898435,0.24994513771017993
6.0,"[0.375, 0.855, 1.095, 0.375]",3.6153846153846154,0.7504888539512039,0.24951114604880073
6.0,"[0.375, 0.855, 1.095, 0.375]",3.6666666666666665,0.7474162735802463,0.25258372641976
6.0,"[0.375, 0.855, 1.095, 0.375]",3.717948717948718,0.742189516392091,0.2578104836077123
6.0,"[0.375, 0.855, 1.095, 0.375]",3.769230769230769,0.7385638695693768,0.26143613043062525
6.0,"[0.375, 0.855, 1.095, 0.375]",3.8205128205128203,0.7367685389411637,0.2632314610588362
6.0,"[0.375, 0.855, 1.095, 0.375]",3.871794871794872,0.731705783862319,0.2682942161376805
6.0,"[0.375, 0.855, 1.095, 0.375]",3.923076923076923,0.7316184123996027,0.26838158760038994
6.0,"[0.375, 0.855, 1.095, 0.375]",3.9743589743589745,0.7216536978852586,0.27834630211477185
6.0,"[0.375, 0.855, 1.095, 0.375]",4.0256410256410255,0.7137864364186278,0.28621356358135225
6.0,"[0.375, 0.855, 1.095, 0.375]",4.076923076923077,0.7101302918524101,0.28986970814759677
6.0,"[0.375, 0.855, 1.095, 0.375]",4.128205128205128,0.7074420228417619,0.29255797715823584
6.0,"[0.375, 0.855, 1.095, 0.375]",4.17948717948718,0.7057859320042252,0.2942140679957724
6.0,"[0.375, 0.855, 1.095, 0.375]",4.230769230769231,0.705184209435195,0.29481579056478424
6.0,"[0.375, 0.855, 1.095, 0.375]",4.282051282051282,0.7055959099426791,0.29440409005732093
6.0,"[0.375, 0.855, 1.095, 0.375]",4.333333333333333,0.7069352973071094,0.2930647026928914
6.0,"[0.375, 0.855, 1.095, 0.375]",4.384615384615385,0.7090841696022517,0.2909158303977454
6.0,"[0.375, 0.855, 1.095, 0.375]",4.435897435897436,0.7119049417442643,0.2880950582557371
6.0,"[0.375, 0.855, 1.095, 0.375]",4.487179487179487,0.715243860175001,0.2847561398250453
6.0,"[0.375, 0.855, 1.095, 0.375]",4.538461538461538,0.7189404142594406,0.2810595857405587
6.0,"[0.375, 0.855, 1.095, 0.375]",4.589743589743589,0.7228337506255279,0.2771662493744661
6.0,"[0.375, 0.855, 1.095, 0.375]",4.6410256410256405,0.7267680068619878,0.27323199313801266
6.0,"[0.375, 0.855, 1.095, 0.375]",4.6923076923076925,0.7305986600050665,0.26940133999490995
6.0,"[0.375, 0.855, 1.095, 0.375]",4.743589743589744,0.7341973152619664,0.2658026847380266
6.0,"[0.375, 0.855, 1.095, 0.375]",4.794871794871795,0.7374553230666039,0.2625446769333963
6.0,"[0.375, 0.855, 1.095, 0.375]",4.846153846153846,0.7402852574595515,0.2597147425404505
6.0,"[0.375, 0.855, 1.095, 0.375]",4.897435897435898,0.7426197396981072,0.2573802603019903
6.0,"[0.375, 0.855, 1.095, 0.375]",4.948717948717949,0.7444083830835295,0.2555916169165033
6.0,"[0.375, 0.855, 1.095, 0.375]",5.0,0.7456156928079055,0.2543843071920953
