height,radii list,wavelength,transmission,reflection,fitness
5.0,"[0.855, 0.375, 0.255, 1.215]",3.0,0.7667974097377978,0.2332025902622005,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",3.051282051282051,0.7729107506670843,0.2270892493329201,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",3.102564102564102,0.7753621791250254,0.2246378208749465,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",3.1538461538461537,0.7735143182399312,0.2264856817600924,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",3.2051282051282053,0.7677929444031333,0.2322070555968668,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",3.2564102564102564,0.7592634702716633,0.2407365297283491,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",3.3076923076923075,0.7491027448404931,0.2508972551595059,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",3.358974358974359,0.738285144699371,0.261714855300637,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",3.41025641025641,0.7275211688490324,0.2724788311509693,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",3.4615384615384617,0.7174155002991806,0.2825844997008555,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",3.5128205128205128,0.7088578440550799,0.2911421559449105,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",3.564102564102564,0.7034726288520807,0.2965273711478924,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",3.615384615384616,0.7031269345348533,0.2968730654651549,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",3.6666666666666665,0.7077346403166048,0.2922653596833912,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",3.717948717948718,0.7145717129738118,0.2854282870261861,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",3.769230769230769,0.7210189900029479,0.2789810099970657,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",3.82051282051282,0.7276897726064515,0.2723102273931915,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",3.871794871794872,0.7274262145561966,0.2725737854437994,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",3.923076923076923,0.7304172272175787,0.2695827727824186,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",3.9743589743589753,0.7467056524039242,0.2532943475960745,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",4.0256410256410255,0.748784419443317,0.2512155805566859,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",4.076923076923077,0.7519626955928935,0.2480373044071127,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",4.128205128205128,0.7545063675857082,0.2454936324142985,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",4.17948717948718,0.7561469542812881,0.2438530457186387,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",4.230769230769231,0.7568082706640181,0.2431917293360135,41.02
5.0,"[0.855, 0.375, 0.255, 1.215]",4.282051282051282,0.7564953073058915,0.2435046926941659,41.02
